"","X.1","X","star_level","stars","BusinessAcceptsCreditCards","BikeParking","RestaurantsTakeOut","GoodForKids","RestaurantsDelivery","OutdoorSeating","HasTV","BusinessParking","romantic","intimate","touristy","hipster","divey","classy","trendy","casual","upscale","RestaurantsPriceRange2","Alcohol","RestaurantsAttire","NoiseLevel","hours.time","happyhour","review_count"
"2437",2437,2438,"high",4,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.5,NA,5
"2438",2438,2439,"high",4.5,TRUE,TRUE,NA,TRUE,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,79,NA,5
"2439",2439,2440,"high",4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","quiet",77.5,NA,6
"2440",2440,2441,"low",3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar","casual","average",105,TRUE,65
"2441",2441,2442,"high",4,TRUE,TRUE,NA,FALSE,NA,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,NA,NA,40,NA,10
"2442",2442,2443,"high",4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,"full_bar","casual","loud",69,TRUE,44
"2443",2443,2444,"low",3,TRUE,NA,FALSE,NA,FALSE,FALSE,FALSE,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168,FALSE,3
"2444",2444,2445,"low",3.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,NA,"casual","average",109.5,NA,64
"2445",2445,2446,"low",1.5,TRUE,NA,NA,TRUE,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,70,NA,7
"2446",2446,2447,"low",3,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,"YES",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,NA,"average",45,NA,17
"2447",2447,2448,"high",5,NA,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,NA,6
"2448",2448,2449,"high",4.5,TRUE,TRUE,NA,TRUE,NA,NA,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,68,NA,11
"2449",2449,2450,"low",3,TRUE,NA,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"full_bar","casual",NA,NA,NA,3
"2450",2450,2451,"low",3,TRUE,TRUE,TRUE,NA,TRUE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,NA,NA,NA,45.5,NA,5
"2451",2451,2452,"high",4,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar","casual","average",117,NA,28
"2452",2452,2453,"high",4.5,TRUE,TRUE,FALSE,NA,NA,NA,NA,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,70,FALSE,22
"2453",2453,2454,"low",2.5,FALSE,TRUE,NA,FALSE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,"casual",NA,NA,NA,4
"2454",2454,2455,"low",3,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar",NA,"average",81,TRUE,34
"2455",2455,2456,"low",3.5,TRUE,NA,NA,TRUE,NA,NA,NA,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,43.5,NA,10
"2456",2456,2457,"low",3,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,"casual","very_loud",109,NA,13
"2457",2457,2458,"high",4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",79.5,TRUE,260
"2458",2458,2459,"low",3,TRUE,TRUE,TRUE,TRUE,NA,NA,NA,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,"casual",NA,91,NA,22
"2459",2459,2460,"low",2.5,TRUE,NA,NA,NA,NA,FALSE,NA,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar",NA,NA,NA,NA,18
"2460",2460,2461,"low",3,TRUE,NA,TRUE,TRUE,TRUE,TRUE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar","casual",NA,NA,TRUE,46
"2461",2461,2462,"high",4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,"casual","quiet",66,NA,23
"2462",2462,2463,"low",3,FALSE,FALSE,TRUE,FALSE,NA,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar","casual","quiet",NA,NA,19
"2463",2463,2464,"low",2.5,NA,NA,TRUE,FALSE,NA,NA,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,48.5,NA,3
"2464",2464,2465,"low",3,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",76,TRUE,100
"2465",2465,2466,"high",5,TRUE,TRUE,NA,NA,NA,NA,NA,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,5
"2466",2466,2467,"high",4.5,FALSE,TRUE,NA,NA,NA,NA,NA,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,33,NA,29
"2467",2467,2468,"low",3,TRUE,NA,TRUE,TRUE,FALSE,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar","casual","average",41,NA,9
"2468",2468,2469,"high",4.5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar","casual","average",88,NA,9
"2469",2469,2470,"low",3.5,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar",NA,"average",99,TRUE,21
"2470",2470,2471,"high",4,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,NA,TRUE,FALSE,2,"full_bar","casual","loud",85,TRUE,486
"2471",2471,2472,"high",4,TRUE,NA,TRUE,FALSE,NA,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar","casual","loud",58.5,NA,28
"2472",2472,2473,"low",3,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",79,NA,73
"2473",2473,2474,"low",2.5,TRUE,TRUE,NA,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar","casual",NA,NA,TRUE,14
"2474",2474,2475,"low",2.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,"casual","average",108,FALSE,19
"2475",2475,2476,"high",5,TRUE,TRUE,NA,TRUE,NA,NA,NA,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.75,NA,12
"2476",2476,2477,"high",4.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,NA,"casual",NA,71,FALSE,62
"2477",2477,2478,"high",4.5,TRUE,TRUE,NA,NA,NA,NA,NA,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,40,NA,5
"2478",2478,2479,"low",2.5,TRUE,TRUE,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,70,NA,3
"2479",2479,2480,"low",3.5,FALSE,TRUE,NA,NA,NA,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,"full_bar","casual","average",111,TRUE,8
"2480",2480,2481,"low",3,TRUE,FALSE,NA,FALSE,NA,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,"full_bar","casual","very_loud",97,TRUE,40
"2481",2481,2482,"high",4,TRUE,NA,NA,TRUE,FALSE,TRUE,NA,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,"casual",NA,69,TRUE,20
"2482",2482,2483,"low",3.5,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,"full_bar","casual","average",30,TRUE,123
"2483",2483,2484,"high",4.5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,"full_bar",NA,NA,76,TRUE,47
"2484",2484,2485,"high",4.5,TRUE,NA,NA,NA,NA,NA,TRUE,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,7
"2485",2485,2486,"low",2.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,"full_bar","casual","quiet",101,TRUE,23
"2486",2486,2487,"high",4.5,TRUE,FALSE,NA,TRUE,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,40,NA,9
"2487",2487,2488,"low",3.5,NA,NA,TRUE,NA,NA,NA,TRUE,"NO",NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,70,NA,34
"2488",2488,2489,"low",2.5,TRUE,FALSE,TRUE,TRUE,NA,TRUE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","loud",NA,NA,60
"2489",2489,2490,"high",4,TRUE,FALSE,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,69,NA,4
"2490",2490,2491,"low",1,TRUE,NA,NA,NA,NA,NA,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,39,NA,23
"2491",2491,2492,"high",4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"beer_and_wine","casual","quiet",46,TRUE,13
"2492",2492,2493,"low",3.5,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,"full_bar","casual","loud",92,TRUE,103
"2493",2493,2494,"high",4.5,FALSE,FALSE,NA,FALSE,NA,TRUE,TRUE,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"full_bar",NA,NA,NA,NA,4
"2494",2494,2495,"low",3.5,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",92,NA,74
"2495",2495,2496,"low",3.5,TRUE,NA,NA,NA,NA,TRUE,NA,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"full_bar",NA,NA,NA,NA,3
"2496",2496,2497,"low",3.5,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"beer_and_wine","casual","quiet",76,NA,21
"2497",2497,2498,"low",3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar","casual","average",NA,NA,37
"2498",2498,2499,"low",3,TRUE,TRUE,NA,NA,NA,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,"full_bar",NA,"very_loud",35,NA,37
"2499",2499,2500,"low",2,FALSE,NA,NA,NA,NA,NA,NA,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4
"2500",2500,2501,"high",4,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,NA,"casual","loud",64,NA,70
"2501",2501,2502,"low",3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,FALSE,2,"full_bar","casual","average",69,TRUE,105
"2502",2502,2503,"high",4.5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar","casual",NA,106,TRUE,16
"2503",2503,2504,"low",3.5,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,"full_bar",NA,"very_loud",107,TRUE,23
"2504",2504,2505,"low",3.5,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,"full_bar","casual","loud",74,TRUE,190
"2505",2505,2506,"low",2.5,TRUE,NA,TRUE,FALSE,NA,TRUE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,"full_bar","formal","loud",NA,NA,12
"2506",2506,2507,"high",4.5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar","casual",NA,128.75,TRUE,13
"2507",2507,2508,"high",4.5,TRUE,TRUE,TRUE,NA,FALSE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,"full_bar",NA,"average",89,NA,5
"2508",2508,2509,"low",3,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",108.5,NA,24
"2509",2509,2510,"low",3.5,TRUE,FALSE,NA,TRUE,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,64,NA,11
"2510",2510,2511,"low",3.5,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,NA,TRUE,NA,FALSE,TRUE,TRUE,FALSE,2,"full_bar","casual","loud",72,TRUE,164
"2511",2511,2512,"high",4.5,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,"full_bar",NA,"average",NA,TRUE,9
"2512",2512,2513,"low",2.5,TRUE,NA,NA,NA,NA,FALSE,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,NA,NA,56,NA,5
"2513",2513,2514,"high",4,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,"beer_and_wine",NA,"quiet",NA,NA,8
"2514",2514,2515,"high",4,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,TRUE,NA,2,"full_bar","casual","average",109,TRUE,230
"2515",2515,2516,"low",3.5,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,"full_bar","casual","average",108.5,TRUE,58
"2516",2516,2517,"low",3.5,TRUE,TRUE,NA,FALSE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,"full_bar","casual","average",76,TRUE,38
"2517",2517,2518,"low",3,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","loud",95,NA,117
"2518",2518,2519,"low",3,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,"full_bar",NA,"average",77,NA,9
"2519",2519,2520,"low",3.5,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar","casual","average",92,TRUE,24
"2520",2520,2521,"high",4,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,NA,NA,FALSE,1,"full_bar",NA,"very_loud",24,NA,63
"2521",2521,2522,"low",3.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,"casual",NA,70,FALSE,40
"2522",2522,2523,"high",4,TRUE,TRUE,NA,NA,NA,FALSE,FALSE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,NA,NA,"very_loud",56,FALSE,5
"2523",2523,2524,"high",4,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",58,NA,127
"2524",2524,2525,"high",4.5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"beer_and_wine","casual","average",58.5,NA,27
"2525",2525,2526,"high",4.5,TRUE,NA,NA,NA,NA,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar",NA,NA,112,NA,7
"2526",2526,2527,"low",3,TRUE,TRUE,FALSE,NA,FALSE,TRUE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,"full_bar",NA,"average",48,TRUE,69
"2527",2527,2528,"low",2.5,FALSE,FALSE,NA,NA,NA,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,"full_bar",NA,"loud",NA,NA,3
"2528",2528,2529,"high",4.5,TRUE,TRUE,FALSE,NA,NA,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2,"full_bar",NA,"average",44,TRUE,59
"2529",2529,2530,"low",3,TRUE,TRUE,NA,NA,NA,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar",NA,NA,103,NA,4
"2530",2530,2531,"high",4,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,TRUE,FALSE,2,"full_bar","casual","loud",87,TRUE,290
"2531",2531,2532,"low",3.5,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",79,TRUE,135
"2532",2532,2533,"high",4,TRUE,FALSE,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,"casual",NA,73,NA,8
"2533",2533,2534,"high",4.5,TRUE,NA,TRUE,TRUE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar","casual","average",89,NA,25
"2534",2534,2535,"high",4,TRUE,TRUE,NA,TRUE,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,72,NA,11
"2535",2535,2536,"low",2,TRUE,NA,NA,FALSE,NA,FALSE,NA,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"full_bar",NA,"average",60,NA,4
"2536",2536,2537,"high",4,TRUE,NA,NA,NA,NA,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,"full_bar",NA,"average",28,TRUE,65
"2537",2537,2538,"low",3.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",71.5,TRUE,508
"2538",2538,2539,"high",4,TRUE,TRUE,TRUE,NA,TRUE,NA,NA,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,48,NA,44
"2539",2539,2540,"high",4.5,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar","casual","average",43,TRUE,48
"2540",2540,2541,"high",4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar","casual","quiet",102,TRUE,19
"2541",2541,2542,"low",3.5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",106,TRUE,117
"2542",2542,2543,"high",4,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.5,NA,14
"2543",2543,2544,"low",2.5,FALSE,NA,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3
"2544",2544,2545,"high",4,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,2,"full_bar","casual","average",101.5,NA,91
"2545",2545,2546,"low",3.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar","casual","quiet",82.5,TRUE,45
"2546",2546,2547,"low",3.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,"full_bar","casual","average",86,TRUE,166
"2547",2547,2548,"low",1.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",93,TRUE,75
"2548",2548,2549,"low",1.5,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar","casual",NA,101,TRUE,9
"2549",2549,2550,"high",4,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",108.5,TRUE,160
"2550",2550,2551,"high",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
"2551",2551,2552,"high",5,FALSE,TRUE,NA,NA,NA,NA,NA,"NO",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,62,NA,7
"2552",2552,2553,"low",1,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,NA,4
"2553",2553,2554,"high",4,TRUE,TRUE,TRUE,NA,TRUE,FALSE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar",NA,NA,NA,TRUE,8
"2554",2554,2555,"high",4,TRUE,TRUE,TRUE,TRUE,FALSE,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,NA,1,NA,"casual","average",119,NA,28
"2555",2555,2556,"high",4,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,"NO",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,"full_bar","casual","average",78,TRUE,45
"2556",2556,2557,"low",3,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,"YES",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,"full_bar","casual","loud",NA,TRUE,28
"2557",2557,2558,"low",3,TRUE,NA,TRUE,NA,NA,NA,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,"full_bar","casual","average",87,NA,3
"2558",2558,2559,"high",4.5,FALSE,TRUE,NA,NA,NA,NA,NA,"YES",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,50,NA,18
